Total Volume, Total Energy, Total Energy (Particle) 
2.097600, 8782.236237, 6357.349848
2.094800, 8758.862020, 6358.398641
2.099600, 8795.851285, 6359.510003
2.102400, 8820.057535, 6360.906989
2.095200, 8761.422613, 6362.486564
2.104800, 8843.660075, 6364.055764
2.097200, 8779.529931, 6365.071005
2.105600, 8847.860410, 6367.156860
2.105200, 8844.110088, 6369.298859
2.110000, 8882.684873, 6371.626847
2.109200, 8877.183513, 6374.047080
2.108800, 8875.553626, 6376.166373
2.104400, 8838.832772, 6377.286522
2.101600, 8811.835280, 6379.331908
2.110000, 8883.304117, 6381.315934
2.108000, 8865.906012, 6383.160934
2.104800, 8840.781038, 6384.627167
2.099200, 8796.711201, 6385.302352
2.106000, 8849.567587, 6386.699553
2.103200, 8826.390195, 6387.904102
2.104000, 8832.259728, 6387.862502
2.108400, 8869.180515, 6388.553935
2.102800, 8825.818529, 6389.364708
2.101200, 8808.716333, 6390.171158
2.105600, 8842.948618, 6391.279267
2.100000, 8799.428196, 6392.388038
2.092800, 8747.765407, 6390.824748
2.095200, 8809.564485, 6367.034219
2.097600, 8781.383144, 6367.860946
2.092400, 8740.357470, 6369.603459
2.095600, 8765.420826, 6370.889352
2.096800, 8774.728872, 6372.550678
2.097600, 8780.948638, 6373.680232
2.096000, 8766.893668, 6375.799650
2.104800, 8838.992704, 6378.211592
2.095600, 8764.614059, 6380.746044
2.102000, 8817.025535, 6383.372927
2.104400, 8837.944882, 6386.072160
2.096800, 8774.298548, 6388.795249
2.096000, 8766.251307, 6391.600308
2.093200, 8741.424630, 6394.763249
2.093200, 8743.710370, 6397.981410
2.089600, 8712.351547, 6401.411111
2.098400, 8781.958532, 6404.991544
2.104400, 8831.451275, 6408.885061
2.104800, 8836.663454, 6412.550253
2.102400, 8815.950159, 6415.906398
2.097600, 8775.922530, 6419.144385
2.096400, 8764.834026, 6422.243314
2.099200, 8787.403883, 6425.312031
2.106800, 8852.286790, 6428.531769
2.107200, 8858.735397, 6431.380474
2.108800, 8869.833456, 6433.830340
2.117200, 8938.589596, 6436.142848
2.108400, 8865.459161, 6438.182621
2.109600, 8876.808850, 6440.193072
2.107600, 8859.674360, 6441.082684
2.107600, 8858.578515, 6442.852758
2.104000, 8829.781785, 6444.141316
2.101600, 8810.283298, 6445.867557
2.109200, 8871.184308, 6447.616470
2.106400, 8850.530917, 6449.322271
2.100000, 8800.125772, 6451.339903
2.102800, 8817.630571, 6453.330526
2.108000, 8863.116197, 6455.735369
2.101200, 8808.708337, 6458.206082
2.102800, 8828.623598, 6455.246884
2.095600, 8766.731403, 6455.974644
2.097200, 8775.434649, 6458.467337
2.099200, 8793.930091, 6461.367260
2.092400, 8737.362972, 6464.352125
2.098400, 8785.558303, 6467.751706
2.098000, 8780.038987, 6471.541454
2.102000, 8813.686815, 6475.655895
2.101200, 8806.625110, 6479.797137
2.104000, 8828.014301, 6484.060314
2.101200, 8804.048096, 6488.404738
2.096400, 8765.967880, 6492.542263
2.097600, 8775.552944, 6496.610865
2.102800, 8821.355896, 6500.850545
2.108000, 8862.683238, 6504.647455
2.111600, 8892.568668, 6508.142878
2.111200, 8888.977276, 6511.314936
2.110400, 8882.182738, 6514.454860
2.115200, 8923.987124, 6516.924868
2.114800, 8946.841837, 6497.964242
2.111600, 8889.352763, 6500.820040
2.121200, 8967.934457, 6503.379935
2.124400, 8996.377130, 6505.802769
2.119200, 8957.098010, 6507.901646
2.113200, 8946.578826, 6483.494961
2.117600, 8941.033545, 6485.624217
2.118000, 8947.706527, 6487.784867
2.120000, 8962.016522, 6489.699892
2.113200, 8905.682045, 6492.078001
2.110000, 8877.495685, 6494.487617
2.122800, 8984.758238, 6497.182847
2.122000, 8977.746794, 6499.746518
2.119600, 8956.021212, 6502.411525
2.117200, 8937.263549, 6505.033339
2.105600, 8838.891285, 6506.985288
2.111200, 8885.065437, 6510.547427
2.111200, 8885.424584, 6514.069160
2.116400, 8928.536743, 6517.792963
2.113600, 8909.149751, 6521.637181
2.110800, 8924.337458, 6491.620714
2.107600, 8855.622075, 6495.300562
2.111200, 8884.441499, 6499.259493
2.111200, 8884.871726, 6503.515289
2.112400, 8893.272087, 6508.024928
2.110800, 8880.429946, 6512.724612
2.118000, 8939.210350, 6517.176147
2.115200, 8915.175036, 6521.890002
2.120000, 8955.927659, 6526.858272
2.126400, 9008.662362, 6531.571722
2.123200, 8981.853521, 6536.556496
2.119200, 8950.788000, 6541.251619
2.133200, 9065.856532, 6545.677016
2.133200, 9065.407163, 6550.005445
2.133600, 9070.212953, 6554.199092
2.128000, 9021.374954, 6558.615385
2.134400, 9075.526667, 6562.557729
2.135600, 9086.657918, 6566.351037
2.127600, 9017.847634, 6570.360147
2.137200, 9100.080204, 6573.639659
2.130800, 9049.194372, 6574.386412
2.125600, 9001.807178, 6576.945942
2.128800, 9027.314897, 6579.149674
2.138800, 9111.631778, 6581.406689
2.132400, 9058.150681, 6583.248618
2.134000, 9070.961658, 6584.550229
2.134000, 9069.867051, 6586.339681
2.138800, 9112.684399, 6586.776660
2.134400, 9076.307497, 6588.337012
2.135200, 9081.123214, 6589.975020
2.131200, 9047.163906, 6591.863183
2.133200, 9063.327623, 6593.921914
2.134000, 9074.611831, 6596.098015
2.136000, 9090.274615, 6596.924083
2.133200, 9066.141898, 6599.368939
2.126000, 9008.513394, 6600.644704
2.123600, 8986.145312, 6602.047881
2.125200, 8995.737596, 6604.776267
2.131600, 9050.528266, 6607.308952
2.129600, 9036.585041, 6610.234105
2.126800, 9010.590326, 6612.482886
2.128000, 9020.164483, 6615.129700
2.126000, 9006.134038, 6617.715708
2.133600, 9068.427699, 6619.802430
2.128400, 9024.604503, 6622.545164
2.134800, 9078.953229, 6625.283465
2.130000, 9041.448274, 6627.284211
2.130400, 9041.129792, 6629.425859
2.134400, 9077.041380, 6632.085837
2.134400, 9075.268726, 6634.226284
2.132800, 9062.951404, 6637.429990
2.128000, 9025.113636, 6640.497757
2.120000, 8957.173394, 6643.836091
2.123200, 8987.122334, 6646.139962
2.126400, 9012.114621, 6649.077241
2.120800, 8962.600078, 6653.131625
2.124000, 8989.386174, 6657.177092
2.122000, 8972.254156, 6661.228953
2.116000, 8923.531930, 6664.955430
2.126000, 9004.853926, 6668.097026
2.127200, 9015.417786, 6670.710853
2.124000, 8986.196543, 6673.189013
2.132000, 9055.632770, 6674.672722
2.136400, 9091.112936, 6676.496954
2.131600, 9050.892219, 6678.465063
2.132400, 9056.579888, 6679.692272
2.127600, 9016.661158, 6679.763878
2.127600, 9016.110477, 6681.570319
2.127200, 9013.830252, 6683.262205
2.123600, 8985.923138, 6684.435300
2.122800, 8981.940608, 6681.893103
2.123200, 8981.024908, 6683.412473
2.121200, 8965.107104, 6684.980073
2.127200, 9014.718956, 6686.566361
2.137200, 9096.447666, 6688.414590
2.135600, 9083.485807, 6690.434905
2.134400, 9073.261161, 6692.500467
2.130400, 9039.563779, 6693.808215
2.134000, 9068.360773, 6695.470123
2.133200, 9061.581956, 6697.514636
2.130000, 9035.926726, 6699.408961
2.130000, 9036.855775, 6700.890801
2.130000, 9039.684604, 6699.528857
2.136800, 9091.479559, 6700.917799
2.132000, 9054.529950, 6701.766187
2.137200, 9096.028830, 6703.268232
2.131600, 9049.927207, 6704.986355
2.136400, 9088.461442, 6706.382912
2.134800, 9074.670725, 6707.671631
2.133200, 9060.569886, 6708.302931
2.133600, 9064.358543, 6708.903167
2.132000, 9052.402209, 6709.446919
2.135600, 9081.136289, 6710.045647
2.135200, 9077.732269, 6710.686146
2.140000, 9119.558329, 6711.501486
2.133200, 9061.850877, 6711.983487
2.140000, 9118.602718, 6712.631019
2.141600, 9132.111383, 6713.695246
